order_id,paid_at,paid_sum
410419951,2022-06-12 11:47:48.570,715.0
408163549,2022-06-12 11:47:56.343,10200.0
410536125,2022-06-12 11:48:09.293,5520.0
400044119,2022-06-12 11:49:10.140,1070.0
410232548,2022-06-12 11:49:22.977,3570.0
410419951,2022-06-12 11:49:32.943,1063.77
410625811,2022-06-12 11:50:27.430,3030.0
410651590,2022-06-12 11:51:25.057,1450.0
410645675,2022-06-12 11:54:54.813,4040.0
405837218,2022-06-12 11:58:56.697,8080.0
409595132,2022-06-12 12:01:17.147,720.0
410672080,2022-06-12 12:01:26.393,1450.0
410125552,2022-06-12 12:07:59.830,4040.0
403878526,2022-06-12 12:09:54.017,2675.0
403406839,2022-06-12 12:18:05.350,2300.0
408294761,2022-06-12 12:22:44.023,1070.0
400269548,2022-06-12 12:32:08.157,4815.0
405000810,2022-06-12 12:35:44.953,1070.0
407990648,2022-06-12 12:37:56.767,10300.0
408695799,2022-06-12 12:38:43.080,20400.0
410680331,2022-06-12 12:40:35.313,1790.0
410677382,2022-06-12 12:40:50.237,1790.0
410681825,2022-06-12 12:41:05.167,2850.0
410682136,2022-06-12 12:41:59.163,5600.0
408524165,2022-06-12 12:42:58.727,3210.0
410683376,2022-06-12 12:44:12.257,3210.0
403593572,2022-06-12 12:44:17.530,1250.0
409403631,2022-06-12 12:44:35.673,720.0
410685663,2022-06-12 12:45:18.097,1790.0
410681176,2022-06-12 12:47:38.630,720.0
410705948,2022-06-12 12:48:42.833,3500.0
409805556,2022-06-12 12:48:55.787,5600.0
409103342,2022-06-12 12:50:38.473,5070.0
407158516,2022-06-12 12:51:10.243,10300.0
400451186,2022-06-12 12:52:29.020,2125.6
400037917,2022-06-12 12:53:21.803,15352.85
404357365,2022-06-12 12:56:28.037,1060.0
403415755,2022-06-12 13:00:12.663,5350.0
408089206,2022-06-12 13:06:35.183,5600.0
405508482,2022-06-12 13:07:17.073,2675.0
403957084,2022-06-12 13:08:21.730,1430.0
409746511,2022-06-12 13:13:19.100,920.0
408683198,2022-06-12 13:13:52.930,4080.0
405444012,2022-06-12 13:18:04.167,15750.0
410740873,2022-06-12 13:21:16.757,1450.0
406798971,2022-06-12 13:32:42.047,4160.0
410233648,2022-06-12 13:38:14.637,2850.0
403243210,2022-06-12 13:42:44.090,3565.0
410260487,2022-06-12 13:43:00.403,10100.0
403466841,2022-06-12 13:44:02.980,1965.0
410757017,2022-06-12 13:45:16.727,720.0
410755957,2022-06-12 13:45:21.743,720.0
410761104,2022-06-12 13:48:20.357,720.0
410443501,2022-06-12 13:52:23.917,720.0
402359729,2022-06-12 13:52:38.707,1080.0
410773272,2022-06-12 14:00:27.807,5600.0
410779616,2022-06-12 14:01:15.297,720.0
410638439,2022-06-12 14:06:08.637,470.0
410642704,2022-06-12 14:06:14.967,1380.0
410777150,2022-06-12 14:09:11.803,3210.0
410784433,2022-06-12 14:10:22.257,3930.0
409725268,2022-06-12 14:14:20.703,1430.0
406939698,2022-06-12 14:15:18.727,5200.0
410721039,2022-06-12 14:16:16.953,720.0
403124161,2022-06-12 14:18:40.270,8560.0
410776952,2022-06-12 14:20:22.273,720.0
401261441,2022-06-12 14:22:20.187,6540.0
409943284,2022-06-12 14:25:27.753,8080.0
410790770,2022-06-12 14:26:16.243,2290.0
408591532,2022-06-12 14:29:26.683,920.0
410211505,2022-06-12 14:30:45.327,20200.0
410745033,2022-06-12 14:32:16.303,5600.0
410740651,2022-06-12 14:32:17.380,5600.0
410796216,2022-06-12 14:32:28.503,1430.0
410380541,2022-06-12 14:32:46.910,5050.0
403680561,2022-06-12 14:33:24.017,715.0
405665838,2022-06-12 14:36:40.990,1250.0
410150834,2022-06-12 14:37:08.307,5600.0
406269875,2022-06-12 14:38:32.010,5200.0
402825342,2022-06-12 14:42:51.603,2739.04
406559531,2022-06-12 14:43:05.657,8320.0
403464064,2022-06-12 14:48:27.887,6420.0
410627529,2022-06-12 14:50:06.047,11110.0
410815036,2022-06-12 14:50:09.347,4200.0
408686963,2022-06-12 14:52:14.420,10200.0
410651415,2022-06-12 15:03:10.277,3680.0
410832333,2022-06-12 15:03:21.957,3220.0
410834454,2022-06-12 15:06:11.617,3570.0
410833851,2022-06-12 15:07:29.207,720.0
410828037,2022-06-12 15:10:15.733,5600.0
410243177,2022-06-12 15:13:30.530,2020.0
410834364,2022-06-12 15:16:54.397,6060.0
410845464,2022-06-12 15:18:21.367,2140.0
400135416,2022-06-12 15:20:36.973,9900.0
410837859,2022-06-12 15:22:18.903,920.0
410835655,2022-06-12 15:23:09.550,2740.0
410846650,2022-06-12 15:25:21.800,1070.0
403833330,2022-06-12 15:32:31.150,1250.0
410267984,2022-06-12 15:34:22.853,2140.0
410867196,2022-06-12 15:35:12.620,1380.0
403315570,2022-06-12 15:35:49.067,2140.0
409767897,2022-06-12 15:36:23.073,2500.0
410866978,2022-06-12 15:36:29.337,4600.0
410873377,2022-06-12 15:38:13.380,1820.0
410865200,2022-06-12 15:38:18.637,1450.0
404117773,2022-06-12 15:38:43.907,535.0
410871840,2022-06-12 15:40:21.780,1070.0
403894064,2022-06-12 15:44:44.510,2675.0
410867944,2022-06-12 15:47:13.047,1450.0
409665249,2022-06-12 15:50:31.920,920.0
410872359,2022-06-12 15:52:34.573,6900.0
410870376,2022-06-12 15:53:29.023,720.0
410895700,2022-06-12 15:55:24.163,1790.0
402120019,2022-06-12 15:59:40.287,895.0
410910136,2022-06-12 16:02:29.170,3570.0
410822886,2022-06-12 16:03:29.157,4900.0
405029145,2022-06-12 16:07:34.027,720.0
407708784,2022-06-12 16:07:41.667,3220.0
410806189,2022-06-12 16:08:12.900,3680.0
410912931,2022-06-12 16:08:15.340,3680.0
410873844,2022-06-12 16:11:26.870,3220.0
410920185,2022-06-12 16:12:21.573,3570.0
404364955,2022-06-12 16:19:30.893,5300.0
410879913,2022-06-12 16:20:15.520,1790.0
407509451,2022-06-12 16:27:20.747,3210.0
407705819,2022-06-12 16:27:44.140,20600.0
403380561,2022-06-12 16:31:20.253,7490.0
410903293,2022-06-12 16:31:22.173,5600.0
405166395,2022-06-12 16:31:38.497,789.81
410943873,2022-06-12 16:33:14.587,720.0
410945700,2022-06-12 16:33:25.260,1450.0
410961958,2022-06-12 16:34:32.343,1430.0
410935007,2022-06-12 16:36:08.413,1790.0
401521683,2022-06-12 16:36:10.987,1070.0
410950518,2022-06-12 16:36:21.893,920.0
410966995,2022-06-12 16:37:10.240,920.0
409300201,2022-06-12 16:37:26.827,1600.0
410951178,2022-06-12 16:38:09.870,1450.0
404260856,2022-06-12 16:40:34.070,1605.0
407755076,2022-06-12 16:41:10.800,2060.0
410619152,2022-06-12 16:41:21.273,3850.0
410334750,2022-06-12 16:41:54.757,8080.0
401781917,2022-06-12 16:45:15.763,6221.02
410938423,2022-06-12 16:50:21.563,920.0
403711900,2022-06-12 16:55:11.843,1380.0
403065793,2022-06-12 16:55:16.790,10100.0
410980216,2022-06-12 16:59:16.323,2850.0
410981010,2022-06-12 17:01:14.653,1820.0
410797055,2022-06-12 17:01:23.793,2850.0
410978877,2022-06-12 17:03:19.020,4600.0
410575586,2022-06-12 17:03:59.273,1070.0
406448092,2022-06-12 17:09:19.290,6180.0
410754091,2022-06-12 17:13:34.900,20200.0
409189873,2022-06-12 17:16:09.313,6900.0
410843334,2022-06-12 17:16:11.547,2850.0
410997047,2022-06-12 17:21:21.520,720.0
407780227,2022-06-12 17:21:23.717,720.0
411004085,2022-06-12 17:23:17.833,1070.0
410568054,2022-06-12 17:30:18.307,1380.0
410756074,2022-06-12 17:31:21.680,720.0
404056685,2022-06-12 17:34:34.997,21200.0
406747717,2022-06-12 17:48:29.997,8240.0
404818046,2022-06-12 17:52:14.193,715.0
402199140,2022-06-12 17:54:49.240,4633.49
407318542,2022-06-12 17:58:19.783,2850.0
411018612,2022-06-12 17:58:20.987,920.0
404818046,2022-06-12 17:58:48.477,1063.77
411030280,2022-06-12 18:03:15.113,1430.0
406857595,2022-06-12 18:06:42.353,2080.0
408517035,2022-06-12 18:08:11.580,2740.0
411034634,2022-06-12 18:09:12.033,1380.0
411031044,2022-06-12 18:10:11.670,2850.0
404903043,2022-06-12 18:10:39.930,10600.0
411031699,2022-06-12 18:11:15.307,1070.0
411031699,2022-06-12 18:12:19.570,535.0
411031699,2022-06-12 18:15:13.580,797.34
411017605,2022-06-12 18:15:17.690,720.0
411031689,2022-06-12 18:17:15.517,1450.0
411027062,2022-06-12 18:20:17.907,2150.0
411037023,2022-06-12 18:22:18.167,1820.0
409060629,2022-06-12 18:26:30.720,8160.0
404819913,2022-06-12 18:26:35.797,10600.0
410112340,2022-06-12 18:27:07.560,9090.0
410273381,2022-06-12 18:30:09.333,7770.0
401554475,2022-06-12 18:41:09.777,1430.0
410277569,2022-06-12 18:41:31.067,12120.0
411054071,2022-06-12 18:46:20.927,3680.0
400315441,2022-06-12 18:53:15.213,2760.0
411044415,2022-06-12 18:53:22.400,1070.0
403397909,2022-06-12 19:00:06.873,1250.0
401336027,2022-06-12 19:05:14.957,3500.0
403838896,2022-06-12 19:08:57.357,895.0
411083819,2022-06-12 19:10:17.860,2500.0
411069736,2022-06-12 19:11:11.110,2500.0
409323238,2022-06-12 19:12:11.627,1430.0
410275789,2022-06-12 19:13:23.487,4200.0
406521742,2022-06-12 19:16:17.367,10400.0
410790028,2022-06-12 19:27:36.517,3570.0
404826728,2022-06-12 19:29:59.827,12720.0
403103171,2022-06-12 19:32:20.897,1425.0
401926915,2022-06-12 19:36:33.990,2675.0
403120884,2022-06-12 19:40:02.800,1250.0
411093450,2022-06-12 19:41:14.987,3680.0
403316175,2022-06-12 19:46:02.900,360.0
407940494,2022-06-12 19:52:19.853,3220.0
410856193,2022-06-12 19:54:26.147,1430.0
408832353,2022-06-12 19:56:38.333,10200.0
411096862,2022-06-12 20:03:15.317,720.0
409244255,2022-06-12 20:03:52.413,2040.0
410438546,2022-06-12 20:04:53.000,15150.0
403003527,2022-06-12 20:05:35.717,715.0
411101085,2022-06-12 20:06:11.953,2740.0
411105289,2022-06-12 20:09:09.180,720.0
404227577,2022-06-12 20:10:03.627,1070.0
411101084,2022-06-12 20:10:11.997,5600.0
411098398,2022-06-12 20:17:09.343,2150.0
400017109,2022-06-12 20:23:13.663,1450.0
411122880,2022-06-12 20:34:11.083,1430.0
409904932,2022-06-12 20:39:08.547,4200.0
411124268,2022-06-12 20:45:17.497,2850.0
403326513,2022-06-12 20:45:23.667,360.0
411123752,2022-06-12 20:48:08.197,1450.0
411103443,2022-06-12 20:48:19.723,2850.0
411135275,2022-06-12 20:55:24.093,720.0
411138690,2022-06-12 20:59:07.973,5600.0
410739878,2022-06-12 21:01:17.440,1430.0
411064940,2022-06-12 21:03:55.227,2850.0
403046354,2022-06-12 21:05:24.400,1250.0
411163646,2022-06-12 21:08:08.587,3570.0
405192370,2022-06-12 21:15:57.037,10500.0
407903793,2022-06-12 21:15:57.070,5150.0
410823968,2022-06-12 21:20:09.437,2140.0
411102005,2022-06-12 21:29:13.533,720.0
410593778,2022-06-12 21:29:15.617,1430.0
400388678,2022-06-12 21:36:38.360,8800.0
411058333,2022-06-12 21:36:39.437,2020.0
400962864,2022-06-12 21:38:03.077,11000.0
411173237,2022-06-12 21:40:08.893,2850.0
411175633,2022-06-12 21:43:11.183,720.0
411175633,2022-06-12 21:45:10.397,360.0
407953286,2022-06-12 21:49:17.320,920.0
404503131,2022-06-12 21:57:49.267,20400.0
403721544,2022-06-12 22:02:17.960,10600.0
406959593,2022-06-12 22:04:08.743,3220.0
405360976,2022-06-12 22:53:21.347,3565.0
411189108,2022-06-12 22:56:10.393,2850.0
401530103,2022-06-12 23:00:49.213,10900.0
402742578,2022-06-12 23:08:44.010,10700.0
402780324,2022-06-12 23:29:10.307,3570.0
411193752,2022-06-12 23:34:08.220,1450.0
411197983,2022-06-12 23:41:17.290,3500.0
402011101,2022-06-12 23:48:42.350,9630.0
411192334,2022-06-12 23:51:10.000,5600.0
409073211,2022-06-12 23:54:18.417,7140.0
402870143,2022-06-13 00:00:00.000,690.0
411046027,2022-06-13 00:05:12.110,1820.0
411215011,2022-06-13 00:11:07.910,2850.0
411170343,2022-06-13 00:17:07.450,4600.0
411217113,2022-06-13 00:21:08.020,1070.0
406390227,2022-06-13 00:25:12.567,3680.0
405788954,2022-06-13 00:37:08.357,1070.0
411098883,2022-06-13 00:40:43.603,5050.0
405954351,2022-06-13 00:40:46.907,4200.0
411225361,2022-06-13 00:41:12.357,920.0
410060081,2022-06-13 01:16:21.847,3060.0
411014749,2022-06-13 01:23:35.540,10100.0
410409923,2022-06-13 01:34:39.097,2020.0
411230172,2022-06-13 01:45:07.893,1790.0
409261181,2022-06-13 01:56:09.303,2740.0
408706128,2022-06-13 02:37:32.643,1820.0
410642627,2022-06-13 03:10:20.137,5000.0
410575053,2022-06-13 03:13:40.760,720.0
410804564,2022-06-13 03:22:14.037,1380.0
411240068,2022-06-13 03:35:08.617,5600.0
402129328,2022-06-13 03:39:39.453,400.0
408572860,2022-06-13 04:14:44.467,3000.0
411244935,2022-06-13 04:15:08.660,4600.0
400541017,2022-06-13 04:17:19.887,2220.0
400111709,2022-06-13 04:34:21.320,5400.0
409401953,2022-06-13 04:36:13.867,1820.0
411246674,2022-06-13 04:54:09.443,6900.0
408369584,2022-06-13 05:29:08.167,3570.0
408370214,2022-06-13 05:37:37.217,2150.0
411255093,2022-06-13 05:40:09.460,720.0
408071139,2022-06-13 05:41:12.733,3500.0
409175850,2022-06-13 05:50:03.717,910.0
403493708,2022-06-13 05:51:46.513,4320.0
406224879,2022-06-13 06:12:32.220,3210.0
411250756,2022-06-13 06:32:03.003,2850.0
410516107,2022-06-13 06:32:35.813,2140.0
401724097,2022-06-13 06:39:29.487,360.0
400336530,2022-06-13 06:42:44.680,2500.0
401107878,2022-06-13 06:43:12.790,1070.0
401281319,2022-06-13 06:44:59.080,2140.0
405587938,2022-06-13 07:05:08.197,1380.0
408631619,2022-06-13 07:07:11.723,2740.0
410720260,2022-06-13 07:15:21.593,3030.0
405289804,2022-06-13 07:16:23.007,715.0
408182746,2022-06-13 07:21:09.400,8570.0
411293293,2022-06-13 07:22:10.020,720.0
410925019,2022-06-13 07:24:08.197,720.0
411286073,2022-06-13 07:27:08.560,2740.0
411278310,2022-06-13 07:31:13.700,720.0
407430959,2022-06-13 07:35:05.033,360.0
411287580,2022-06-13 07:35:09.200,920.0
402462796,2022-06-13 07:40:56.847,1610.0
410846409,2022-06-13 07:44:12.267,720.0
404930477,2022-06-13 07:44:52.287,2100.0
411310703,2022-06-13 07:48:08.557,3570.0
411296572,2022-06-13 07:49:14.213,3680.0
409554363,2022-06-13 07:51:09.850,4040.0
411307156,2022-06-13 07:54:14.163,1450.0
411314939,2022-06-13 08:01:09.407,3210.0
411317787,2022-06-13 08:06:16.003,2850.0
403844259,2022-06-13 08:08:12.167,3500.0
401015228,2022-06-13 08:11:08.277,720.0
409693796,2022-06-13 08:14:11.963,5600.0
411327657,2022-06-13 08:18:11.480,4200.0
411332877,2022-06-13 08:25:11.380,720.0
411338946,2022-06-13 08:29:14.593,1430.0
406379592,2022-06-13 08:30:45.513,1070.0
411304102,2022-06-13 08:33:10.673,2140.0
406769947,2022-06-13 08:35:10.427,940.0
411315479,2022-06-13 08:38:11.937,720.0
411334262,2022-06-13 08:40:17.503,1380.0
408834123,2022-06-13 08:41:47.577,3030.0
404495120,2022-06-13 08:44:48.610,535.0
411335288,2022-06-13 08:46:27.963,720.0
405055299,2022-06-13 08:48:37.717,1070.0
411067924,2022-06-13 08:54:16.970,5050.0
410464790,2022-06-13 08:58:15.507,8570.0
400382490,2022-06-13 09:03:01.633,5550.0
411345357,2022-06-13 09:11:14.413,1070.0
409021792,2022-06-13 09:12:51.710,1380.0
411376597,2022-06-13 09:14:17.850,1450.0
410988137,2022-06-13 09:16:04.103,10100.0
411376420,2022-06-13 09:16:15.640,1430.0
411379638,2022-06-13 09:22:09.603,2740.0
411385403,2022-06-13 09:23:12.993,2850.0
404762974,2022-06-13 09:27:08.893,4200.0
405220357,2022-06-13 09:27:51.810,1785.0
411390896,2022-06-13 09:30:10.437,2500.0
411370527,2022-06-13 09:31:28.680,720.0
411388961,2022-06-13 09:31:34.177,3210.0
411344472,2022-06-13 09:31:48.177,3210.0
411393794,2022-06-13 09:34:10.017,3680.0
401586786,2022-06-13 09:37:37.493,11000.0
411187875,2022-06-13 09:39:13.650,4600.0
410800614,2022-06-13 09:40:09.587,3570.0
403844045,2022-06-13 09:43:18.200,1605.0
411397213,2022-06-13 09:45:20.850,1430.0
410320471,2022-06-13 09:46:00.160,950.0
411312527,2022-06-13 09:46:01.347,12120.0
411343779,2022-06-13 09:46:17.227,1450.0
402717477,2022-06-13 09:50:51.140,900.0
408735854,2022-06-13 09:53:13.637,4200.0
403727656,2022-06-13 09:58:38.270,535.0
411432001,2022-06-13 10:06:16.257,920.0
402317054,2022-06-13 10:06:33.963,5506.02
411424976,2022-06-13 10:11:44.237,720.0
408125222,2022-06-13 10:11:52.277,1430.0
411444301,2022-06-13 10:12:18.153,3210.0
409383709,2022-06-13 10:18:11.023,3060.0
411457282,2022-06-13 10:18:18.817,920.0
411460283,2022-06-13 10:21:18.183,3210.0
410099725,2022-06-13 10:25:13.203,7140.0
401829947,2022-06-13 10:29:36.693,2100.0
411420409,2022-06-13 10:30:17.043,2500.0
411365060,2022-06-13 10:30:54.457,2020.0
410350397,2022-06-13 10:35:18.537,4200.0
403013367,2022-06-13 10:37:05.747,3099.04
402151092,2022-06-13 10:37:58.213,1370.0
411473011,2022-06-13 10:40:11.853,2290.0
411444640,2022-06-13 10:41:15.347,3500.0
405449833,2022-06-13 10:44:46.260,1370.0
406071254,2022-06-13 10:46:10.903,1785.0
411474876,2022-06-13 10:46:11.920,3500.0
411428823,2022-06-13 10:47:25.020,2290.0
400980222,2022-06-13 10:48:12.940,3220.0
407416240,2022-06-13 10:48:18.110,4200.0
411484135,2022-06-13 10:49:14.920,4200.0
411482906,2022-06-13 10:49:18.197,2140.0
411478895,2022-06-13 10:52:10.553,2140.0
401871341,2022-06-13 10:52:47.047,6932.59
411478895,2022-06-13 10:53:53.697,2140.0
407977700,2022-06-13 10:58:14.100,20800.0
404068547,2022-06-13 11:01:01.867,1070.0
411462073,2022-06-13 11:01:10.610,3220.0
403940902,2022-06-13 11:02:25.280,715.0
411395850,2022-06-13 11:12:17.040,2020.0
402826935,2022-06-13 11:13:43.657,3270.0
402620111,2022-06-13 11:14:05.210,300.34
410796746,2022-06-13 11:17:08.770,4040.0
411499521,2022-06-13 11:17:25.127,1820.0
411497614,2022-06-13 11:18:11.030,2150.0
411505541,2022-06-13 11:19:51.983,3210.0
404598818,2022-06-13 11:20:28.260,715.0
403415331,2022-06-13 11:21:27.883,1700.0
411064940,2022-06-13 11:23:02.333,1425.0
404590116,2022-06-13 11:23:06.737,535.0
411507412,2022-06-13 11:23:17.507,2500.0
404178077,2022-06-13 11:24:52.870,1070.0
411504058,2022-06-13 11:26:16.697,720.0
408979654,2022-06-13 11:29:13.900,3210.0
411514092,2022-06-13 11:29:16.043,1070.0
406739905,2022-06-13 11:29:19.050,3930.0
408015328,2022-06-13 11:31:52.310,4160.0
404331339,2022-06-13 11:32:53.517,1010.0
404106091,2022-06-13 11:33:24.513,3930.0
401394780,2022-06-13 11:33:32.983,15639.97
411516646,2022-06-13 11:34:15.907,720.0
411513978,2022-06-13 11:35:10.180,1430.0
405776171,2022-06-13 11:37:43.997,10100.0
411494820,2022-06-13 11:38:15.677,2150.0
411512147,2022-06-13 11:42:21.227,3570.0
406954320,2022-06-13 11:43:48.813,1250.0
408240001,2022-06-13 11:44:56.680,2060.0
411421958,2022-06-13 11:45:14.067,4200.0
404157061,2022-06-13 11:46:17.160,1380.0
411460893,2022-06-13 11:49:20.903,4600.0
411515514,2022-06-13 11:52:17.510,920.0
409531113,2022-06-13 11:52:57.727,2040.0
408227886,2022-06-13 11:53:17.917,7130.0
407718069,2022-06-13 11:54:16.687,2740.0
410783770,2022-06-13 11:56:17.047,720.0
404774347,2022-06-13 12:00:36.553,1070.0
408567974,2022-06-13 12:02:32.300,12360.0
411544028,2022-06-13 12:03:09.723,1820.0
411306705,2022-06-13 12:05:13.290,2500.0
404370287,2022-06-13 12:05:17.027,4600.0
400032274,2022-06-13 12:06:34.533,17313.04
406636920,2022-06-13 12:11:34.333,715.0
406853548,2022-06-13 12:11:38.520,1785.0
406003158,2022-06-13 12:14:10.803,1605.0
400014330,2022-06-13 12:16:33.123,7727.04
405425564,2022-06-13 12:18:45.170,1605.0
402172570,2022-06-13 12:25:56.893,3565.0
401196252,2022-06-13 12:25:59.980,4600.0
409620053,2022-06-13 12:30:13.670,10200.0
406055273,2022-06-13 12:31:32.233,360.0
411533283,2022-06-13 12:31:37.960,920.0
408260585,2022-06-13 12:31:48.117,9270.0
410904810,2022-06-13 12:31:53.770,2290.0
402149182,2022-06-13 12:32:55.757,2140.0
411534472,2022-06-13 12:33:11.250,3220.0
411059651,2022-06-13 12:33:13.427,2740.0
411559852,2022-06-13 12:33:53.350,2140.0
411531673,2022-06-13 12:34:00.603,720.0
411558309,2022-06-13 12:34:16.833,1380.0
411531938,2022-06-13 12:34:23.470,4600.0
411562089,2022-06-13 12:34:45.300,1380.0
404117479,2022-06-13 12:35:11.527,720.0
411579602,2022-06-13 12:38:31.143,1450.0
411559107,2022-06-13 12:38:41.730,720.0
411478573,2022-06-13 12:40:38.357,4600.0
402411270,2022-06-13 12:40:54.873,1100.0
410904785,2022-06-13 12:43:01.760,5050.0
411588798,2022-06-13 12:49:25.150,1450.0
411505541,2022-06-13 12:50:12.613,1605.0
411572563,2022-06-13 12:50:35.303,4600.0
411616851,2022-06-13 12:53:14.647,720.0
411626028,2022-06-13 12:54:15.897,7130.0
410484560,2022-06-13 12:56:24.550,1430.0
401277050,2022-06-13 12:56:36.970,2924.91
411597464,2022-06-13 12:57:11.970,1820.0
407311309,2022-06-13 12:59:12.803,8320.0
411609474,2022-06-13 12:59:25.340,4200.0
411621482,2022-06-13 12:59:26.950,1450.0
405189591,2022-06-13 13:01:08.027,7420.0
411648524,2022-06-13 13:01:23.043,2850.0
411600743,2022-06-13 13:01:31.243,1070.0
411649841,2022-06-13 13:05:35.443,1380.0
407284045,2022-06-13 13:06:20.610,2740.0
411423717,2022-06-13 13:07:10.550,3570.0
400018480,2022-06-13 13:10:04.890,4183.96
411624328,2022-06-13 13:10:14.010,720.0
411545575,2022-06-13 13:11:32.883,3500.0
411181964,2022-06-13 13:13:10.180,1450.0
411539902,2022-06-13 13:13:24.190,3500.0
411666196,2022-06-13 13:13:37.110,6060.0
406045427,2022-06-13 13:14:16.150,4040.0
401142893,2022-06-13 13:18:37.443,12466.41
400752857,2022-06-13 13:20:17.853,5550.0
411062545,2022-06-13 13:22:32.433,720.0
400586543,2022-06-13 13:22:34.817,7875.12
401248265,2022-06-13 13:23:06.767,3850.0
403312851,2022-06-13 13:24:32.900,3240.0
411452717,2022-06-13 13:26:11.727,720.0
403720810,2022-06-13 13:27:25.127,535.0
411011132,2022-06-13 13:28:16.907,1790.0
403105177,2022-06-13 13:29:50.593,7732.53
411685966,2022-06-13 13:30:14.197,1430.0
404039326,2022-06-13 13:31:47.493,10000.0
405410028,2022-06-13 13:32:59.257,10500.0
411598423,2022-06-13 13:33:11.723,2850.0
411598607,2022-06-13 13:34:27.070,3570.0
409556763,2022-06-13 13:34:29.337,3570.0
409741946,2022-06-13 13:34:59.747,1420.0
411689584,2022-06-13 13:35:26.623,1070.0
409477642,2022-06-13 13:38:12.310,4900.0
411703007,2022-06-13 13:38:14.543,2140.0
400676468,2022-06-13 13:39:09.000,4699.0
411703615,2022-06-13 13:40:14.180,2850.0
411694052,2022-06-13 13:48:17.960,2140.0
411692958,2022-06-13 13:50:17.443,4600.0
406960330,2022-06-13 13:51:23.327,1785.0
408954968,2022-06-13 13:55:34.813,3090.0
411489416,2022-06-13 13:56:13.910,1430.0
411711275,2022-06-13 13:57:18.310,3500.0
400344220,2022-06-13 14:03:04.893,2220.0
411734415,2022-06-13 14:03:20.443,1430.0
411728178,2022-06-13 14:08:20.523,5700.0
411746878,2022-06-13 14:09:13.440,1430.0
411711275,2022-06-13 14:10:26.973,2410.0
411764030,2022-06-13 14:11:13.140,720.0
411677690,2022-06-13 14:12:14.187,2500.0
411711275,2022-06-13 14:12:27.587,1700.0
411738811,2022-06-13 14:13:17.963,720.0
411758680,2022-06-13 14:14:19.797,1430.0
403061735,2022-06-13 14:14:20.780,3099.04
405453757,2022-06-13 14:14:35.230,360.0
411769251,2022-06-13 14:15:19.753,720.0
410939187,2022-06-13 14:17:38.687,3030.0
406585425,2022-06-13 14:19:00.270,1030.0
406513785,2022-06-13 14:20:21.047,535.0
409611989,2022-06-13 14:20:25.567,7140.0
411740450,2022-06-13 14:20:25.693,3220.0
411774114,2022-06-13 14:23:17.960,720.0
410541489,2022-06-13 14:24:14.240,5050.0
409799955,2022-06-13 14:27:14.193,3930.0
400827701,2022-06-13 14:27:44.463,3156.16
409752890,2022-06-13 14:28:11.830,3060.0
411691883,2022-06-13 14:30:20.817,2140.0
411785833,2022-06-13 14:31:18.973,2740.0
400347842,2022-06-13 14:31:23.163,2796.16
406559843,2022-06-13 14:31:44.180,12600.0
411758178,2022-06-13 14:36:21.987,1070.0
403567823,2022-06-13 14:37:36.303,8640.0
411783389,2022-06-13 14:38:23.017,3500.0
405583042,2022-06-13 14:39:25.193,1070.0
411787941,2022-06-13 14:40:15.937,720.0
411800197,2022-06-13 14:43:28.140,1070.0
411758178,2022-06-13 14:44:58.190,535.0
409590665,2022-06-13 14:45:43.120,10200.0
411758178,2022-06-13 14:45:54.150,797.34
411694114,2022-06-13 14:47:26.690,10100.0
411813253,2022-06-13 14:51:36.537,1380.0
411819558,2022-06-13 14:53:13.343,3220.0
411802320,2022-06-13 14:54:29.623,3500.0
411769727,2022-06-13 14:54:34.140,920.0
411788389,2022-06-13 14:57:10.210,1450.0
411528390,2022-06-13 14:59:13.513,4600.0
402362990,2022-06-13 15:00:13.153,5450.0
411821938,2022-06-13 15:01:12.860,3210.0
401021652,2022-06-13 15:02:47.693,12360.0
411823761,2022-06-13 15:03:12.960,720.0
400546908,2022-06-13 15:05:23.050,11100.0
410672258,2022-06-13 15:05:25.860,4040.0
410063709,2022-06-13 15:13:19.397,6120.0
409795109,2022-06-13 15:14:14.140,5070.0
411155794,2022-06-13 15:14:16.677,2140.0
401141491,2022-06-13 15:15:34.073,4690.47
409382640,2022-06-13 15:16:19.073,2740.0
411051051,2022-06-13 15:17:16.727,1820.0
403412288,2022-06-13 15:19:12.087,3120.0
411803940,2022-06-13 15:19:19.027,3500.0
411823829,2022-06-13 15:19:23.870,1430.0
408068045,2022-06-13 15:19:25.880,8240.0
404270109,2022-06-13 15:19:42.600,1425.0
411838862,2022-06-13 15:21:19.030,1070.0
401356681,2022-06-13 15:22:58.130,4155.47
411643512,2022-06-13 15:24:20.253,4000.0
411822312,2022-06-13 15:25:22.320,3220.0
411841650,2022-06-13 15:26:17.983,3210.0
411850470,2022-06-13 15:26:27.803,3000.0
411849646,2022-06-13 15:32:24.460,5600.0
411860241,2022-06-13 15:35:18.323,4200.0
401196252,2022-06-13 15:35:56.837,2300.0
411860883,2022-06-13 15:37:14.980,4200.0
411849697,2022-06-13 15:37:16.933,720.0
406377576,2022-06-13 15:39:31.550,4200.0
411740614,2022-06-13 15:41:16.583,3210.0
409795259,2022-06-13 15:41:26.677,2140.0
411876923,2022-06-13 15:44:25.897,720.0
406377406,2022-06-13 15:44:39.503,3220.0
411184338,2022-06-13 15:44:50.270,6060.0
405896073,2022-06-13 15:47:56.933,2120.0
