order_id,created_at,put_at,closed_at,issued_sum
409701855,2022-06-11 11:10:08.997,2022-06-11 11:11:22.360,2022-06-23 15:40:45.413,10000.0
409706050,2022-06-11 11:10:56.997,2022-07-05 16:14:50.847,2022-07-08 10:51:44.437,10000.0
409708440,2022-06-11 11:11:25.000,2022-06-20 17:03:17.197,2022-08-02 14:35:07.390,7290.0
409711753,2022-06-11 11:15:33.000,2022-06-11 11:33:38.130,2022-07-15 22:20:36.077,4070.0
409712383,2022-06-11 11:17:02.997,2022-06-11 14:33:38.483,2022-07-26 20:36:23.800,8140.0
409713384,2022-06-11 11:17:59.997,2022-06-11 11:32:15.637,2022-07-15 14:25:14.560,1720.0
409716668,2022-06-11 11:19:46.997,2022-06-11 15:56:54.460,2022-06-24 12:04:03.957,6000.0
409720087,2022-06-11 11:20:18.997,2022-06-11 20:00:45.160,2022-07-03 14:29:10.560,12210.0
409720584,2022-06-11 11:21:49.000,2022-06-11 11:28:27.117,2022-06-21 06:53:36.610,1000.0
409722263,2022-06-11 11:22:24.000,2022-06-11 13:03:16.097,,8140.0
409724885,2022-06-11 11:22:24.000,2022-06-11 18:58:33.747,2022-07-11 12:16:16.913,4380.0
409724918,2022-06-11 11:22:52.997,2022-06-11 11:24:42.207,2022-07-17 11:10:59.917,4380.0
409725268,2022-06-11 11:23:51.997,2022-06-12 14:12:25.190,2022-09-12 16:52:37.613,5430.0
409729380,2022-06-11 11:24:31.997,2022-06-11 11:28:25.070,2022-07-19 18:00:16.293,13200.0
409732870,2022-06-11 11:26:24.997,2022-06-11 11:37:26.393,2022-07-08 01:46:42.650,12210.0
409733041,2022-06-11 11:27:29.997,2022-06-11 11:38:09.630,,1720.0
409738567,2022-06-11 11:27:58.997,2022-06-11 11:29:00.630,2022-06-28 08:01:36.953,10000.0
409739730,2022-06-11 11:29:54.997,2022-06-21 12:51:11.137,2022-07-06 21:25:58.027,1000.0
409741946,2022-06-11 11:30:37.997,2022-06-11 11:40:50.613,2022-07-13 13:15:24.797,5150.0
409744140,2022-06-11 11:31:31.997,2022-06-11 11:35:40.883,,10220.0
409744289,2022-06-11 11:33:31.000,2022-06-11 11:43:41.657,2022-09-20 13:26:14.567,11900.0
409744455,2022-06-11 11:34:15.000,2022-06-14 12:52:27.747,2022-08-11 17:11:36.987,4380.0
409746308,2022-06-11 11:35:16.997,2022-06-11 12:21:20.940,2022-06-25 04:56:48.587,9000.0
409746511,2022-06-11 11:41:09.997,2022-06-12 13:11:35.310,2022-08-12 14:19:32.943,2920.0
409746865,2022-06-11 11:42:32.997,2022-06-11 11:43:46.873,,2720.0
409749352,2022-06-11 11:47:06.997,2022-06-23 12:59:37.197,2022-07-08 18:12:42.013,4000.0
409750347,2022-06-11 11:47:15.997,2022-06-11 11:49:17.163,2022-10-14 16:56:52.150,1720.0
409751227,2022-06-11 11:47:19.000,2022-06-11 11:58:44.410,2022-06-16 23:07:10.020,9000.0
409751546,2022-06-11 11:50:45.997,2022-06-11 12:02:13.610,2022-06-28 13:10:58.300,11680.0
409752383,2022-06-11 11:51:25.997,2022-06-13 12:37:34.517,2022-06-23 20:22:08.007,20000.0
409752890,2022-06-11 11:52:18.997,2022-06-11 11:53:58.357,2022-06-13 14:28:11.830,3000.0
409753717,2022-06-11 11:54:55.997,2022-06-11 12:04:33.027,2022-07-27 09:59:41.043,4380.0
409754057,2022-06-11 11:56:23.997,2022-06-11 12:03:04.960,2022-07-04 19:17:19.687,13200.0
409754667,2022-06-11 11:56:58.997,2022-06-16 11:10:17.207,2022-11-04 20:00:39.140,14600.0
409757889,2022-06-11 11:58:46.997,2022-06-11 11:59:54.153,2022-06-27 16:40:28.670,5430.0
409758041,2022-06-11 12:01:00.997,2022-06-11 12:05:36.330,2022-08-02 11:42:08.140,5430.0
409758419,2022-06-11 12:02:59.997,2022-06-20 09:01:02.533,2022-07-02 11:03:35.050,5430.0
409758588,2022-06-11 12:07:00.000,2022-06-11 12:11:28.147,,5820.0
409759763,2022-06-11 12:07:13.000,2022-06-19 12:43:43.313,2022-09-01 11:09:09.247,13600.0
409763910,2022-06-11 12:07:27.997,2022-06-11 12:08:21.303,2022-07-11 19:56:02.073,9000.0
409764284,2022-06-11 12:09:12.000,2022-06-11 12:11:41.673,2022-08-05 18:00:01.297,12210.0
409765604,2022-06-11 12:10:39.997,2022-06-29 12:40:16.113,2022-07-07 08:26:34.363,6000.0
409767897,2022-06-11 12:11:38.997,2022-06-12 15:35:11.213,2022-07-16 12:46:34.217,9500.0
409767999,2022-06-11 12:16:12.997,2022-06-18 08:47:40.583,2022-09-13 08:58:13.027,5820.0
409771421,2022-06-11 12:18:28.000,2022-06-11 12:21:55.290,2022-06-25 09:46:02.457,9000.0
409771424,2022-06-11 12:21:19.997,2022-06-11 12:24:25.797,2022-06-29 18:17:26.187,5000.0
409774379,2022-06-11 12:21:32.000,2022-06-11 12:27:43.450,,4380.0
409774602,2022-06-11 12:22:28.000,2022-06-11 12:26:30.737,2022-09-01 00:31:43.383,13600.0
409774607,2022-06-11 12:22:52.000,2022-06-11 12:25:55.377,2022-06-26 20:34:27.263,5430.0
409775750,2022-06-11 12:23:01.997,2022-06-11 17:16:12.927,2022-06-19 14:02:08.243,10000.0
409778322,2022-06-11 12:25:07.000,2022-06-11 16:41:21.877,2022-08-04 21:27:03.683,5150.0
409787338,2022-06-11 12:27:00.000,2022-06-11 13:16:02.300,2022-06-11 13:29:42.337,1000.0
409787630,2022-06-11 12:27:14.997,2022-06-11 12:29:31.680,2022-08-10 20:12:32.987,5430.0
409792195,2022-06-11 12:27:29.000,2022-06-11 13:35:53.237,2022-07-15 16:46:43.367,1720.0
409793293,2022-06-11 12:30:18.000,2022-06-18 10:55:10.577,2022-07-17 15:28:26.843,5820.0
409793592,2022-06-11 12:31:58.997,2022-06-11 12:34:50.947,2022-07-22 00:48:31.497,3450.0
409795109,2022-06-11 12:36:49.997,2022-06-13 15:12:55.310,2022-11-22 12:39:44.617,16070.0
409795259,2022-06-11 12:39:22.997,2022-06-13 15:39:14.090,2022-10-16 17:23:26.637,8140.0
409795850,2022-06-11 12:40:02.997,2022-06-11 22:35:42.940,2022-10-08 13:13:28.787,13200.0
409796334,2022-06-11 12:40:38.997,2022-06-11 12:42:25.360,2022-06-25 17:45:05.800,4000.0
409797263,2022-06-11 12:40:42.000,2022-06-11 12:42:24.277,2022-06-22 12:55:28.723,13570.0
409797747,2022-06-11 12:41:33.000,2022-06-11 12:43:26.790,2022-07-14 23:05:01.467,28570.0
409799955,2022-06-11 12:42:01.000,2022-06-13 14:25:36.970,2022-08-16 10:11:21.323,14930.0
409800000,2022-06-11 12:44:29.997,2022-06-11 12:53:00.800,2022-06-24 16:10:49.593,9000.0
409802892,2022-06-11 12:46:40.000,2022-06-13 22:45:18.547,2022-06-25 18:11:24.413,4070.0
409804584,2022-06-11 12:47:10.000,2022-06-11 12:48:22.997,,11680.0
409805105,2022-06-11 12:48:06.997,2022-06-15 06:30:14.353,2022-07-03 11:59:51.463,21550.0
409805544,2022-06-11 12:48:55.997,2022-06-17 10:11:19.070,2022-07-17 15:37:21.650,5430.0
409805556,2022-06-11 12:54:29.997,2022-06-11 13:00:22.983,2022-07-15 15:20:16.870,13600.0
409806030,2022-06-11 12:54:42.000,2022-06-11 14:33:04.240,2022-06-16 20:00:10.290,4000.0
409807695,2022-06-11 12:55:44.000,2022-06-11 12:57:23.317,2022-07-25 14:36:41.433,8740.0
409807917,2022-06-11 12:56:18.000,2022-06-11 15:14:39.703,2022-07-20 20:54:45.213,5820.0
409807952,2022-06-11 13:02:21.000,2022-06-27 15:41:24.667,2022-07-13 09:09:50.423,9000.0
409808537,2022-06-11 13:04:15.997,2022-06-11 13:07:48.337,,8740.0
409811679,2022-06-11 13:05:46.000,2022-06-11 13:12:22.490,2022-06-21 13:19:27.590,12210.0
409813331,2022-06-11 13:06:35.997,2022-06-24 01:43:37.103,2022-07-11 14:30:02.110,10220.0
409821760,2022-06-11 13:06:56.000,2022-07-02 14:12:59.677,2022-07-13 13:02:43.937,3000.0
409823323,2022-06-11 13:08:49.997,2022-06-12 08:36:22.863,2022-07-21 20:39:38.277,2720.0
409824541,2022-06-11 13:08:52.997,2022-06-11 13:16:16.867,2022-07-06 16:25:37.473,4000.0
409824829,2022-06-11 13:12:03.997,2022-07-01 12:03:10.487,2022-07-14 17:35:58.777,2000.0
409825428,2022-06-11 13:12:49.997,2022-06-26 09:29:36.943,2022-07-10 22:25:41.850,10000.0
409825651,2022-06-11 13:13:20.000,2022-06-11 13:15:48.010,2022-06-15 15:13:01.710,3000.0
409828693,2022-06-11 13:20:28.000,2022-06-11 13:45:47.280,,8140.0
409830232,2022-06-11 13:23:12.997,2022-06-18 15:43:11.603,2022-07-08 09:43:03.183,5430.0
409831285,2022-06-11 13:24:00.000,2022-06-16 18:01:58.990,2022-07-22 17:42:17.003,14600.0
409832819,2022-06-11 13:24:41.997,2022-06-11 13:27:15.000,2022-06-26 15:14:33.767,9000.0
409833733,2022-06-11 13:24:54.997,2022-06-26 19:52:42.320,2022-08-04 12:16:23.377,7000.0
409836284,2022-06-11 13:24:57.997,2022-06-11 13:35:14.673,2022-09-12 14:43:10.413,8140.0
409836556,2022-06-11 13:25:37.000,2022-06-11 13:36:05.967,2022-06-15 17:56:41.930,12000.0
409838747,2022-06-11 13:26:21.997,2022-06-11 21:19:21.287,2022-07-27 10:25:29.770,5150.0
409838912,2022-06-11 13:29:10.997,2022-06-11 13:32:39.653,2022-07-11 08:49:31.647,2720.0
409840377,2022-06-11 13:30:19.000,2022-06-11 13:40:26.103,2022-09-26 16:12:35.210,1720.0
409841197,2022-06-11 13:32:13.997,2022-07-10 18:38:33.790,2022-08-04 21:11:59.553,5000.0
409841957,2022-06-11 13:33:11.000,2022-06-11 13:37:16.267,,13600.0
409842160,2022-06-11 13:33:33.000,2022-06-14 21:28:12.730,2022-07-09 13:44:39.340,11680.0
409842248,2022-06-11 13:37:49.000,2022-06-11 13:39:35.563,2022-06-19 21:57:47.953,6790.0
409842667,2022-06-11 13:38:53.997,2022-06-11 15:26:26.613,2022-11-28 15:41:20.873,7290.0
409843297,2022-06-11 13:39:33.000,2022-06-22 18:29:57.980,2022-08-04 16:30:20.660,4070.0
409847853,2022-06-11 13:40:08.000,2022-06-24 17:14:05.003,2022-07-09 17:53:30.297,7000.0
409849883,2022-06-11 13:40:30.997,2022-06-11 13:45:02.710,,4380.0
409850718,2022-06-11 13:40:46.997,2022-06-30 05:18:15.960,2022-07-12 17:02:05.497,18000.0
409852894,2022-06-11 13:42:33.000,2022-06-11 13:43:56.620,2022-06-14 16:06:23.913,5000.0
409853586,2022-06-11 13:43:06.997,2022-06-11 16:05:39.300,2022-06-23 08:57:25.710,8000.0
409854768,2022-06-11 13:43:09.997,2022-06-19 12:36:59.420,2022-06-30 16:34:20.377,10000.0
409858965,2022-06-11 13:43:25.000,2022-06-11 13:59:53.687,2022-07-06 16:12:11.900,13570.0
409859801,2022-06-11 13:45:07.000,2022-06-11 13:49:09.053,2022-11-23 12:12:00.333,10220.0
409861629,2022-06-11 13:45:23.000,2022-06-24 13:00:34.883,2022-09-25 01:42:13.223,1720.0
409865467,2022-06-11 13:49:39.997,2022-06-11 13:51:33.533,2022-06-21 14:26:18.633,2720.0
409865923,2022-06-11 13:50:33.997,2022-06-11 15:07:23.037,2022-12-02 17:41:50.663,13200.0
409865950,2022-06-11 13:52:15.000,2022-06-11 14:09:59.613,2022-08-04 08:37:33.883,2920.0
409867895,2022-06-11 13:52:39.997,2022-06-11 13:54:32.897,2022-06-29 08:06:27.657,9000.0
409871067,2022-06-11 13:53:22.000,2022-06-13 08:08:44.003,2022-06-22 16:29:25.397,10000.0
409871676,2022-06-11 13:53:35.997,2022-06-11 13:58:21.590,2022-06-24 14:15:35.063,6000.0
409872513,2022-06-11 13:55:02.997,2022-06-11 13:56:27.523,2022-07-06 15:50:10.857,6790.0
409878396,2022-06-11 13:58:01.000,2022-06-11 14:22:22.810,2022-11-16 01:47:18.353,3450.0
409879041,2022-06-11 13:59:20.997,2022-06-11 14:01:33.143,2022-06-26 08:17:48.877,6000.0
409880133,2022-06-11 14:01:15.000,2022-06-12 16:05:01.693,2022-06-26 21:04:36.123,4000.0
409882588,2022-06-11 14:02:03.000,2022-06-11 14:03:08.750,2022-06-30 21:19:36.057,12210.0
409882738,2022-06-11 14:02:31.000,2022-06-11 14:13:13.777,2022-06-18 13:08:54.633,13000.0
409884138,2022-06-11 14:03:43.000,2022-06-11 14:05:17.597,2022-07-25 09:47:04.483,14600.0
409890439,2022-06-11 14:05:42.997,2022-06-11 14:56:17.330,2022-10-11 11:15:52.577,6850.0
409890830,2022-06-11 14:08:04.997,2022-06-11 16:11:17.827,2022-06-17 11:08:56.007,3000.0
409892629,2022-06-11 14:09:35.997,2022-06-11 14:14:56.190,2022-06-26 21:05:07.540,4000.0
409893514,2022-06-11 14:09:46.000,2022-06-11 15:06:51.170,2022-06-22 17:48:48.900,2000.0
409894597,2022-06-11 14:19:00.000,2022-06-11 14:44:33.113,2022-07-05 16:17:57.280,2720.0
409895066,2022-06-11 14:21:04.997,2022-06-11 14:22:12.513,2022-07-26 10:51:09.440,4070.0
409895941,2022-06-11 14:21:26.997,2022-06-11 14:23:48.943,,4380.0
409899448,2022-06-11 14:25:51.000,2022-06-11 14:43:58.227,2022-06-26 20:49:10.973,5000.0
409900957,2022-06-11 14:26:15.000,2022-06-11 14:31:40.343,2022-08-11 08:40:14.340,8740.0
409902262,2022-06-11 14:29:30.997,2022-06-11 17:45:49.613,2022-06-16 18:10:54.783,9000.0
409902790,2022-06-11 14:29:41.997,2022-06-11 14:30:16.990,2022-06-11 14:43:07.030,4000.0
409904932,2022-06-11 14:32:24.000,2022-06-12 20:37:59.300,2022-07-01 23:45:45.243,13200.0
409908072,2022-06-11 14:33:58.000,2022-06-11 14:38:48.227,2022-07-30 20:44:47.210,13600.0
409908256,2022-06-11 14:34:01.000,2022-06-28 11:44:31.643,2022-07-14 17:00:11.920,3000.0
409908451,2022-06-11 14:34:39.000,2022-06-11 14:37:52.390,,1720.0
409909239,2022-06-11 14:36:43.997,2022-06-11 14:48:47.187,2022-06-16 17:51:11.597,2000.0
409912032,2022-06-11 14:38:40.000,2022-06-14 11:41:30.983,2022-08-19 09:36:17.113,5430.0
409918458,2022-06-11 14:39:45.000,2022-06-11 14:47:34.247,,13600.0
409919975,2022-06-11 14:41:17.997,2022-06-11 14:43:06.907,2022-06-20 21:36:09.080,13570.0
409921386,2022-06-11 14:42:45.000,2022-06-11 14:46:07.543,2022-06-13 17:20:48.073,3000.0
409921486,2022-06-11 14:45:19.997,2022-06-11 14:47:00.750,2022-06-11 22:28:08.523,2000.0
409922213,2022-06-11 14:48:38.000,2022-06-11 14:51:58.383,2022-07-01 12:28:26.463,10850.0
409923189,2022-06-11 14:50:47.997,2022-06-11 14:52:53.237,,21550.0
409924944,2022-06-11 14:51:00.000,2022-06-11 14:52:16.267,2022-07-26 19:12:00.910,14930.0
409926542,2022-06-11 14:52:32.997,2022-06-11 14:56:38.797,2022-10-16 12:38:27.167,5430.0
409926838,2022-06-11 14:52:46.997,2022-06-28 09:08:24.663,2022-07-04 22:09:44.270,10000.0
409929786,2022-06-11 14:54:25.997,2022-06-11 15:12:05.160,2022-09-16 19:17:17.997,8500.0
409931100,2022-06-11 14:57:57.997,2022-06-11 15:07:30.900,2022-06-28 17:35:50.410,8000.0
409931462,2022-06-11 14:58:57.997,2022-06-13 19:44:28.587,2022-06-16 08:32:22.560,5000.0
409933088,2022-06-11 15:00:19.000,2022-06-11 19:51:41.790,2022-07-28 07:27:16.080,5820.0
409934468,2022-06-11 15:03:47.000,2022-06-14 19:37:40.323,2022-06-28 14:22:56.610,18000.0
409935620,2022-06-11 15:05:53.997,2022-06-11 15:08:30.217,2022-06-11 15:12:12.853,3000.0
409936742,2022-06-11 15:08:51.997,2022-06-11 15:44:30.487,,1720.0
409937245,2022-06-11 15:09:25.000,2022-06-11 15:47:05.770,2022-07-01 17:15:35.100,10220.0
409943107,2022-06-11 15:10:30.000,2022-06-11 15:13:13.707,2022-06-13 19:21:10.647,10000.0
409943284,2022-06-11 15:13:46.000,2022-06-11 16:05:27.767,2022-06-12 14:25:27.753,8000.0
409944326,2022-06-11 15:20:41.997,2022-06-11 15:22:05.800,2022-06-21 14:28:56.527,8000.0
409944501,2022-06-11 15:20:48.000,2022-07-02 13:57:27.430,2022-07-17 14:27:45.847,6000.0
409946737,2022-06-11 15:22:36.997,2022-06-11 15:25:57.040,2022-06-18 16:19:46.053,3000.0
409947564,2022-06-11 15:25:48.997,2022-06-11 15:36:01.633,2022-06-18 11:51:24.533,9000.0
409947876,2022-06-11 15:26:57.000,2022-06-11 15:30:16.593,2022-07-13 18:32:04.063,5000.0
409951226,2022-06-11 15:28:10.000,2022-06-11 18:50:22.303,2022-08-28 12:12:25.877,14600.0
409954097,2022-06-11 15:30:32.000,2022-06-14 06:22:33.007,2022-06-29 21:55:10.570,5430.0
409954883,2022-06-11 15:32:54.000,2022-06-11 15:37:18.553,2022-07-18 20:16:07.630,9500.0
409955126,2022-06-11 15:33:37.000,2022-06-18 12:30:13.467,,1720.0
409955347,2022-06-11 15:34:20.000,2022-06-27 09:28:11.077,2022-07-11 14:12:07.350,1000.0
409956108,2022-06-11 15:35:07.000,2022-06-11 15:36:29.560,2022-06-19 17:22:16.597,3000.0
409957344,2022-06-11 15:42:36.000,2022-06-19 17:46:48.003,2022-07-05 08:13:38.537,11680.0
409960139,2022-06-11 15:42:38.997,2022-06-11 15:56:32.370,2022-06-30 14:57:59.167,2000.0
409960499,2022-06-11 15:43:45.000,2022-06-11 15:44:58.890,2022-06-21 00:04:58.800,20000.0
409961222,2022-06-11 15:44:10.000,2022-06-11 15:47:46.313,,1000.0
409963654,2022-06-11 15:45:28.997,2022-06-11 15:48:15.763,2022-08-24 19:39:59.603,8140.0
409965180,2022-06-11 15:48:31.000,2022-07-11 09:16:41.443,2022-07-12 12:52:20.227,1000.0
409968732,2022-06-11 15:54:58.997,2022-06-13 07:59:36.990,2022-06-16 16:47:13.833,4000.0
409971242,2022-06-11 15:55:14.000,2022-06-25 08:25:57.543,2022-07-10 22:12:21.733,2000.0
409975415,2022-06-11 15:55:25.000,2022-06-11 16:01:36.807,2022-06-26 19:12:24.070,12000.0
409975950,2022-06-11 15:58:57.000,2022-06-11 16:00:18.057,2022-06-21 13:02:28.433,9000.0
409976973,2022-06-11 16:04:36.000,2022-06-11 16:32:16.557,,3450.0
409976977,2022-06-11 16:05:44.997,2022-06-11 16:08:28.510,2022-08-04 11:42:55.743,1720.0
409977377,2022-06-11 16:06:51.997,2022-06-11 16:44:56.853,2022-06-18 10:27:19.870,4000.0
409981232,2022-06-11 16:10:44.000,2022-06-11 23:54:14.790,2022-06-12 02:59:23.863,20000.0
409981588,2022-06-11 16:12:05.000,2022-06-11 16:14:03.363,2022-09-23 10:15:55.107,5820.0
409983333,2022-06-11 16:12:19.997,2022-06-11 16:15:12.773,2022-08-10 14:01:20.077,1720.0
409991472,2022-06-11 16:12:54.997,2022-06-11 16:39:46.317,2022-06-15 22:19:25.860,3000.0
409993288,2022-06-11 16:13:55.000,2022-06-11 16:18:22.320,2022-10-13 12:27:12.107,1720.0
409993739,2022-06-11 16:14:33.997,2022-06-11 16:16:08.073,2022-06-11 22:48:34.070,2000.0
409994922,2022-06-11 16:15:16.000,2022-06-11 16:26:52.567,2022-06-27 19:12:45.317,10000.0
409995908,2022-06-11 16:16:12.000,2022-06-11 16:17:10.523,2022-08-31 17:45:29.917,5820.0
409996959,2022-06-11 16:16:18.000,2022-06-11 16:52:38.250,2022-07-06 16:16:12.107,12210.0
409997977,2022-06-11 16:19:02.000,2022-06-14 16:24:44.907,2022-06-29 18:08:44.047,20000.0
409998480,2022-06-11 16:24:46.997,2022-06-18 15:24:36.243,2022-06-28 14:27:29.790,9500.0
409998813,2022-06-11 16:30:12.997,2022-06-11 16:33:48.143,2022-09-06 17:56:43.660,2920.0
410000867,2022-06-11 16:31:00.997,2022-06-11 16:42:41.260,2022-07-05 22:51:53.317,7290.0
410003006,2022-06-11 16:32:53.997,2022-06-11 16:34:17.530,2022-06-15 10:14:07.287,8000.0
410003063,2022-06-11 16:33:03.000,2022-06-11 16:34:51.190,2022-06-16 19:37:25.563,2000.0
410003295,2022-06-11 16:34:03.000,2022-06-11 16:35:58.283,,13570.0
410005978,2022-06-11 16:36:09.997,2022-06-11 18:17:44.243,2022-06-20 15:05:31.580,2720.0
410006528,2022-06-11 16:36:36.000,2022-06-11 17:58:22.890,2022-07-21 16:18:03.407,13200.0
410007118,2022-06-11 16:39:07.997,2022-06-11 16:41:19.830,2022-06-27 10:55:42.853,13200.0
410009821,2022-06-11 16:41:00.997,2022-06-11 16:43:06.840,2022-08-02 18:33:09.670,8740.0
410012666,2022-06-11 16:41:56.000,2022-06-11 16:44:08.687,2022-06-25 21:14:34.480,2000.0
410013895,2022-06-11 16:42:28.997,2022-06-11 16:44:44.177,2022-06-21 17:42:49.450,2720.0
410014124,2022-06-11 16:42:52.000,2022-06-11 16:57:45.240,2022-06-14 14:39:58.320,3000.0
410015035,2022-06-11 16:43:25.997,2022-06-11 16:49:22.997,2022-06-25 19:55:40.780,6000.0
410019340,2022-06-11 16:45:45.000,2022-06-13 20:09:28.887,2022-11-18 18:16:54.563,9500.0
410025120,2022-06-11 16:45:45.000,2022-06-12 19:11:18.663,2022-09-26 19:41:19.830,5000.0
410025653,2022-06-11 16:50:51.997,2022-06-22 15:19:13.700,,13200.0
410026534,2022-06-11 16:51:24.000,2022-06-11 16:54:30.830,2022-06-29 17:00:57.137,11000.0
410029252,2022-06-11 16:54:54.997,2022-06-15 06:08:55.967,,10220.0
410030377,2022-06-11 16:55:04.000,2022-06-17 14:43:49.083,2022-06-27 13:22:28.837,4070.0
410031324,2022-06-11 16:55:25.000,2022-06-11 17:19:50.937,2022-06-27 18:30:08.460,13570.0
410032676,2022-06-11 16:56:46.000,2022-06-11 16:58:00.610,2022-06-12 01:54:52.050,9000.0
410039448,2022-06-11 16:57:57.997,2022-06-28 14:04:00.857,2022-07-01 18:09:53.733,10000.0
410039458,2022-06-11 16:59:01.997,2022-06-11 17:02:51.840,2022-06-27 18:37:11.743,10000.0
410043079,2022-06-11 16:59:30.000,2022-06-11 17:02:41.630,2022-06-20 20:14:29.693,8140.0
410043657,2022-06-11 17:01:21.000,2022-06-11 17:04:07.327,2022-06-25 16:32:33.460,6000.0
410043682,2022-06-11 17:02:04.000,2022-06-11 17:07:11.827,2022-07-09 07:12:48.487,13200.0
410046642,2022-06-11 17:03:43.997,2022-06-11 17:05:54.187,2022-06-14 13:05:40.560,15000.0
410047792,2022-06-11 17:08:39.000,2022-06-11 17:09:58.510,2022-06-16 17:30:23.063,10000.0
410049554,2022-06-11 17:10:54.997,2022-07-10 08:23:01.437,2022-07-19 13:10:41.770,7000.0
410050882,2022-06-11 17:12:03.000,2022-06-19 00:53:55.793,2022-06-27 17:19:47.040,21700.0
410053575,2022-06-11 17:12:17.997,2022-06-11 17:23:52.930,2022-06-20 15:59:26.633,2720.0
410054043,2022-06-11 17:12:54.000,2022-06-27 14:11:38.463,,4000.0
410059329,2022-06-11 17:13:49.997,2022-06-11 17:16:58.503,2022-06-29 19:22:49.077,4380.0
410060081,2022-06-11 17:17:31.997,2022-06-11 17:21:04.307,2022-06-13 01:16:21.847,3000.0
410063709,2022-06-11 17:19:11.000,2022-06-11 17:20:35.147,2022-06-13 15:13:19.397,6000.0
410065762,2022-06-11 17:20:19.997,2022-06-11 17:29:55.440,,1720.0
410066348,2022-06-11 17:20:19.997,2022-06-11 17:22:09.320,2022-08-10 22:44:26.903,5820.0
410066447,2022-06-11 17:20:23.000,2022-06-11 17:25:23.047,2022-06-20 23:15:24.173,5000.0
410068265,2022-06-11 17:21:36.997,2022-06-30 09:13:10.547,2022-07-24 20:26:48.000,20000.0
410070075,2022-06-11 17:21:39.997,2022-06-11 17:27:55.033,2022-09-27 16:53:20.523,13600.0
410070389,2022-06-11 17:22:32.000,2022-06-11 17:23:44.193,2022-06-20 04:34:23.557,10850.0
410070917,2022-06-11 17:22:35.000,2022-06-11 17:24:33.717,2022-09-13 18:38:09.423,5820.0
410071419,2022-06-11 17:23:10.000,2022-06-11 17:27:07.047,2022-11-05 15:55:21.407,1720.0
410072829,2022-06-11 17:24:41.000,2022-06-11 17:33:35.623,,1720.0
410072855,2022-06-11 17:25:09.000,2022-06-11 17:38:53.567,2022-11-07 20:49:26.067,13600.0
410073104,2022-06-11 17:25:11.997,2022-06-11 17:26:24.847,2022-06-20 22:40:06.800,9000.0
410077087,2022-06-11 17:27:33.000,2022-06-16 13:02:08.580,2022-09-28 19:31:26.353,14600.0
410077155,2022-06-11 17:27:42.997,2022-06-11 17:29:53.140,2022-06-13 22:33:20.140,5000.0
410080388,2022-06-11 17:28:58.997,2022-06-11 17:44:20.220,,4380.0
410081233,2022-06-11 17:31:30.997,2022-06-22 23:41:34.907,2022-07-08 13:39:45.700,4380.0
410083940,2022-06-11 17:32:00.000,2022-06-11 17:33:10.487,2022-06-21 09:47:05.600,5000.0
410084534,2022-06-11 17:32:22.000,2022-06-11 17:50:45.237,2022-09-28 19:38:46.073,1720.0
410090501,2022-06-11 17:32:57.000,2022-06-11 17:37:26.340,2022-08-20 16:25:24.280,11680.0
410090913,2022-06-11 17:34:07.997,2022-06-25 19:21:52.167,2022-08-11 15:28:42.170,12210.0
410091939,2022-06-11 17:35:43.000,2022-06-11 17:43:39.217,2022-06-12 00:31:15.703,3000.0
410092087,2022-06-11 17:38:54.997,2022-06-11 17:41:32.230,2022-08-16 15:51:59.600,6850.0
410092472,2022-06-11 17:39:10.997,2022-06-11 17:42:54.763,2022-06-24 20:14:13.920,13570.0
410094477,2022-06-11 17:40:13.997,2022-06-11 17:42:13.350,2022-06-15 18:30:59.137,18000.0
410098278,2022-06-11 17:42:13.997,2022-06-11 17:44:21.373,2022-07-13 15:49:02.933,8500.0
410098772,2022-06-11 17:44:39.997,2022-06-11 17:45:28.323,2022-08-02 22:45:23.503,13570.0
410099372,2022-06-11 17:44:43.000,2022-06-15 16:54:42.900,2022-06-21 18:50:30.390,10000.0
410099381,2022-06-11 17:44:52.000,2022-06-11 17:51:22.843,2022-06-11 19:37:48.817,4000.0
410099725,2022-06-11 17:44:52.000,2022-06-11 17:47:23.593,2022-06-13 10:25:13.203,7000.0
410100139,2022-06-11 17:47:36.000,2022-06-11 17:48:49.407,2022-06-11 18:25:58.070,10000.0
410106243,2022-06-11 17:48:08.997,2022-06-11 17:50:19.857,2022-06-14 18:44:08.607,2000.0
410106557,2022-06-11 17:50:17.000,2022-06-11 18:09:18.000,,13600.0
410109982,2022-06-11 17:53:09.000,2022-06-11 17:54:42.223,2022-06-17 17:39:32.807,10000.0
410110061,2022-06-11 17:53:50.997,2022-06-11 18:01:47.427,2022-06-20 18:44:07.143,8140.0
410110732,2022-06-11 17:54:09.997,2022-06-11 17:59:07.167,2022-08-21 20:03:48.893,2720.0
410111090,2022-06-11 17:55:35.997,2022-06-20 18:01:58.277,2022-08-10 13:35:41.283,4380.0
410112210,2022-06-11 17:57:11.997,2022-06-11 18:00:35.230,2022-07-14 18:06:14.790,3450.0
410112340,2022-06-11 17:57:46.000,2022-06-12 15:23:31.277,2022-06-12 18:27:07.560,9000.0
410112649,2022-06-11 17:59:47.000,2022-06-17 03:13:00.993,2022-07-07 23:15:13.670,8140.0
410113136,2022-06-11 18:01:35.000,2022-06-11 18:07:06.783,,1720.0
410116123,2022-06-11 18:03:09.997,2022-06-11 19:25:30.673,,11680.0
