order_id,plan_at,plan_sum_total
412841578,2022-11-09,6085.4400000000005
412841578,2022-11-24,6483.62
412841578,2022-12-09,6881.8
412841578,2022-12-24,7280.0
412842190,2022-06-14,5600.0
412842190,2022-07-14,9450.0
412842190,2022-08-13,12170.0
412842190,2022-09-12,14890.0
412842190,2022-10-12,17610.0
412842190,2022-11-11,20330.0
412842190,2022-12-11,23050.0
412842748,2022-06-14,2150.0
412842748,2022-07-14,3570.0
412842748,2022-08-13,4600.0
412842748,2022-09-12,5630.0
412842748,2022-10-12,6660.0
412842748,2022-11-11,7690.0
412842748,2022-12-11,8720.0
412842765,2022-06-29,11605.48
412843209,2022-06-14,720.0
412843209,2022-07-14,1190.0
412843209,2022-08-13,1573.56
412843209,2022-09-12,1946.8
412843209,2022-10-12,2309.72
412843209,2022-11-11,2662.32
412843209,2022-12-11,3006.32
412844788,2022-07-05,4600.0
412845181,2022-06-29,10350.0
412849307,2022-06-16,2140.0
412849307,2022-06-23,3210.0
412849307,2022-07-08,4804.6900000000005
412849307,2022-07-23,5988.6900000000005
412849307,2022-08-07,7028.39
412849307,2022-08-22,7857.1900000000005
412849307,2022-09-06,8783.449999999999
412849307,2022-09-21,9680.91
412849307,2022-10-06,10548.949999999999
412849307,2022-10-21,11387.869999999999
412849307,2022-11-05,12198.29
412849307,2022-11-20,12980.039999999999
412849307,2022-12-05,13733.44
412849795,2022-06-29,10350.0
412852728,2022-06-29,3956.31
412853841,2022-06-27,2850.0
412853841,2022-07-27,4750.0
412853841,2022-08-26,6120.0
412853841,2022-09-25,7490.0
412853841,2022-10-25,8860.0
412853841,2022-11-24,10230.0
412853841,2022-12-24,11600.0
412859246,2022-06-20,2500.0
412859246,2022-06-27,3750.0
412859246,2022-07-12,6654.5199999999995
412859246,2022-07-27,8594.93
412859246,2022-08-11,10191.83
412859246,2022-08-26,11302.26
412859246,2022-09-10,12378.01
412859246,2022-09-25,13419.369999999999
412859246,2022-10-10,14426.65
412859246,2022-10-25,15400.57
412859246,2022-11-09,16340.86
412859246,2022-11-24,17247.809999999998
412859246,2022-12-09,18124.46
412859309,2022-06-29,1150.0
412859327,2022-06-29,14053.16
412861872,2022-07-21,11500.0
412862033,2022-06-14,2140.0
412862033,2022-06-21,3210.0
412862033,2022-07-06,4840.990000000001
412862033,2022-07-21,5758.59
412862033,2022-08-05,6498.59
412862033,2022-08-20,7238.59
412862033,2022-09-04,7978.59
412862033,2022-09-19,8718.59
412862033,2022-10-04,9458.59
412862033,2022-10-19,10198.59
412862033,2022-11-03,10938.59
412862033,2022-11-18,11678.59
412862033,2022-12-03,12418.59
412862956,2022-06-29,23000.0
412864195,2022-06-29,4600.0
412864683,2022-06-22,1820.0
412864683,2022-07-07,2730.0
412864683,2022-07-22,3404.59
412864683,2022-08-06,3933.6800000000003
412864683,2022-08-21,4462.77
412864683,2022-09-05,4991.860000000001
412864683,2022-09-20,5520.95
412864683,2022-10-05,6050.04
412864683,2022-10-20,6579.13
412864683,2022-11-04,7108.22
412864683,2022-11-19,7637.31
412864683,2022-12-04,8166.400000000001
412864683,2022-12-19,8695.5
412865038,2022-06-14,4200.0
412865038,2022-06-29,6300.0
412865038,2022-07-14,8490.0
412865038,2022-07-29,10421.7
412865038,2022-08-13,11945.7
412865038,2022-08-28,13222.5
412865038,2022-09-12,14422.5
412865038,2022-09-27,15622.5
412865038,2022-10-12,16822.5
412865038,2022-10-27,18022.5
412865038,2022-11-11,19222.5
412865038,2022-11-26,20422.5
412865038,2022-12-11,21622.5
412865328,2022-06-14,3570.0
412865328,2022-06-21,5355.0
412865328,2022-07-06,8698.91
412865328,2022-07-21,10991.25
412865328,2022-08-05,12900.82
412865328,2022-08-20,14328.02
412865328,2022-09-04,15706.940000000002
412865328,2022-09-19,16999.79
412865328,2022-10-04,18233.420000000002
412865328,2022-10-19,19467.05
412865328,2022-11-03,20700.680000000004
412865328,2022-11-18,21934.31
412865328,2022-12-03,23168.01
412868676,2022-06-14,720.0
412868676,2022-07-14,1190.0
412868676,2022-08-13,1534.0
412868676,2022-09-12,1883.85
412868676,2022-10-12,2227.85
412868676,2022-11-11,2571.85
412868676,2022-12-11,2915.85
412869411,2022-06-21,1070.0
412869411,2022-06-28,1605.0
412869411,2022-07-13,2402.34
412869411,2022-07-28,2875.94
412869411,2022-08-12,3245.94
412869411,2022-08-27,3615.94
412869411,2022-09-11,3985.94
412869411,2022-09-26,4355.94
412869411,2022-10-11,4725.94
412869411,2022-10-26,5095.94
412869411,2022-11-10,5465.94
412869411,2022-11-25,5835.94
412869411,2022-12-10,6205.94
412870803,2022-06-15,1430.0
412870803,2022-06-22,2145.0
412870803,2022-07-07,3208.77
412870803,2022-07-22,3998.58
412870803,2022-08-06,4492.21
412870803,2022-08-21,4985.84
412870803,2022-09-05,5479.469999999999
412870803,2022-09-20,5973.099999999999
412870803,2022-10-05,6466.73
412870803,2022-10-20,6960.36
412870803,2022-11-04,7453.99
412870803,2022-11-19,7947.62
412870803,2022-12-04,8441.32
412872319,2022-07-04,10350.0
412879191,2022-06-14,2740.0
412879191,2022-06-29,4110.0
412879191,2022-07-14,5123.04
412879191,2022-07-29,5917.58
412879191,2022-08-13,6712.12
412879191,2022-08-28,7506.66
412879191,2022-09-12,8301.2
412879191,2022-09-27,9095.74
412879191,2022-10-12,9890.279999999999
412879191,2022-10-27,10684.82
412879191,2022-11-11,11479.36
412879191,2022-11-26,12273.9
412879191,2022-12-11,13068.5
412881076,2022-06-29,9621.92
412882019,2022-06-14,4200.0
412882019,2022-06-29,6300.0
412882019,2022-07-14,9541.2
412882019,2022-07-29,12227.55
412882019,2022-08-13,14126.23
412882019,2022-08-28,15938.44
412882019,2022-09-12,17429.559999999998
412882019,2022-09-27,18873.17
412882019,2022-10-12,20269.57
412882019,2022-10-27,21619.06
412882019,2022-11-11,22921.94
412882019,2022-11-26,24178.51
412882019,2022-12-11,25396.51
412884301,2022-07-01,9157.54
412884362,2022-06-16,1430.0
412884362,2022-06-23,2145.0
412884362,2022-07-08,3253.1
412884362,2022-07-23,4042.91
412884362,2022-08-07,4753.2
412884362,2022-08-22,5282.37
412884362,2022-09-06,5775.999999999999
412884362,2022-09-21,6269.629999999999
412884362,2022-10-06,6763.259999999999
412884362,2022-10-21,7256.889999999999
412884362,2022-11-05,7750.5199999999995
412884362,2022-11-20,8244.15
412884362,2022-12-05,8737.85
412884803,2022-07-09,4600.0
412886903,2022-06-14,2140.0
412886903,2022-06-21,3210.0
412886903,2022-07-06,5736.39
412886903,2022-07-21,7420.790000000001
412886903,2022-08-05,8805.210000000001
412886903,2022-08-20,9763.720000000001
412886903,2022-09-04,10692.34
412886903,2022-09-19,11592.16
412886903,2022-10-04,12462.54
412886903,2022-10-19,13303.779999999999
412886903,2022-11-03,14116.52
412886903,2022-11-18,14900.57
412886903,2022-12-03,15656.27
412887072,2022-07-17,11500.0
412888691,2022-06-29,9200.0
412890543,2022-06-14,720.0
412890543,2022-07-14,1190.0
412890543,2022-08-13,1534.0
412890543,2022-09-12,1878.0
412890543,2022-10-12,2222.0
412890543,2022-11-11,2566.0
412890543,2022-12-11,2910.0
412890660,2022-06-15,1070.0
412890660,2022-06-22,1605.0
412890660,2022-07-07,2316.88
412890660,2022-07-22,2686.88
412890660,2022-08-06,3056.88
412890660,2022-08-21,3426.88
412890660,2022-09-05,3796.88
412890660,2022-09-20,4166.88
412890660,2022-10-05,4536.88
412890660,2022-10-20,4906.88
412890660,2022-11-04,5276.88
412890660,2022-11-19,5646.88
412890660,2022-12-04,6016.88
412894612,2022-06-29,11500.0
412896663,2022-06-14,720.0
412896663,2022-07-14,1190.0
412896663,2022-08-13,1535.04
412896663,2022-09-12,1890.74
412896663,2022-10-12,2236.12
412896663,2022-11-11,2580.12
412896663,2022-12-11,2924.12
412896929,2022-06-14,720.0
412896929,2022-07-14,1190.0
412896929,2022-08-13,1570.11
412896929,2022-09-12,1943.35
412896929,2022-10-12,2306.27
412896929,2022-11-11,2658.87
412896929,2022-12-11,3002.87
412897615,2022-06-24,2140.0
412897615,2022-07-01,3210.0
412897615,2022-07-16,4804.6900000000005
412897615,2022-07-31,5988.6900000000005
412897615,2022-08-15,6948.47
412897615,2022-08-30,7688.47
412897615,2022-09-14,8428.47
412897615,2022-09-29,9168.47
412897615,2022-10-14,9908.47
412897615,2022-10-29,10648.47
412897615,2022-11-13,11388.47
412897615,2022-11-28,12128.47
412897615,2022-12-13,12868.47
412898090,2022-06-15,1820.0
412898090,2022-06-30,2730.0
412898090,2022-07-15,3404.59
412898090,2022-07-30,3933.6800000000003
412898090,2022-08-14,4462.77
412898090,2022-08-29,4991.860000000001
412898090,2022-09-13,5520.95
412898090,2022-09-28,6050.04
412898090,2022-10-13,6579.13
412898090,2022-10-28,7108.22
412898090,2022-11-12,7637.31
412898090,2022-11-27,8166.400000000001
412898090,2022-12-12,8695.5
412901762,2022-06-19,1380.0
412901762,2022-07-04,2070.0
412901762,2022-07-19,2687.18
412901762,2022-08-03,3085.36
412901762,2022-08-18,3483.54
412901762,2022-09-02,3881.7200000000003
412901762,2022-09-17,4279.9
412901762,2022-10-02,4678.08
412901762,2022-10-17,5076.26
412901762,2022-11-01,5474.4400000000005
412901762,2022-11-16,5872.62
412901762,2022-12-01,6270.8
412901762,2022-12-16,6669.0
412904155,2022-06-15,1820.0
412904155,2022-06-30,2730.0
412904155,2022-07-15,3695.59
412904155,2022-07-30,4542.13
412904155,2022-08-14,5099.790000000001
412904155,2022-08-29,5628.880000000001
412904155,2022-09-13,6157.969999999999
412904155,2022-09-28,6687.0599999999995
412904155,2022-10-13,7216.15
412904155,2022-10-28,7745.24
412904155,2022-11-12,8274.33
412904155,2022-11-27,8803.42
412904155,2022-12-12,9332.52
412905936,2022-06-14,2140.0
412905936,2022-06-21,3210.0
412905936,2022-07-06,5433.89
412905936,2022-07-21,6938.290000000001
412905936,2022-08-05,8183.710000000001
412905936,2022-08-20,9082.720000000001
412905936,2022-09-04,9952.34
412905936,2022-09-19,10793.16
412905936,2022-10-04,11605.039999999999
412905936,2022-10-19,12386.48
412905936,2022-11-03,13126.48
412905936,2022-11-18,13866.48
412905936,2022-12-03,14606.48
412906697,2022-06-14,3930.0
412906697,2022-06-21,5895.0
412906697,2022-07-06,8819.91
412906697,2022-07-21,10991.54
412906697,2022-08-05,12898.5
412906697,2022-08-20,14342.64
412906697,2022-09-04,15699.91
412906697,2022-09-19,17057.18
412906697,2022-10-04,18414.45
412906697,2022-10-19,19771.72
412906697,2022-11-03,21128.99
412906697,2022-11-18,22486.260000000002
412906697,2022-12-03,23843.56
412907344,2022-07-11,16100.0
412910391,2022-06-29,5750.0
412912457,2022-06-15,3570.0
412912457,2022-06-22,5355.0
412912457,2022-07-07,7063.58
412912457,2022-07-22,8297.210000000001
412912457,2022-08-06,9530.84
412912457,2022-08-21,10764.470000000001
412912457,2022-09-05,11998.100000000002
412912457,2022-09-20,13231.730000000001
412912457,2022-10-05,14465.36
412912457,2022-10-20,15698.990000000002
412912457,2022-11-04,16932.620000000003
412912457,2022-11-19,18166.250000000004
412912457,2022-12-04,19399.95
412915613,2022-06-14,5600.0
412915613,2022-07-14,9450.0
412915613,2022-08-13,12170.0
412915613,2022-09-12,14890.0
412915613,2022-10-12,17610.0
412915613,2022-11-11,20330.0
412915613,2022-12-11,23050.0
412919001,2022-06-29,10824.66
412919239,2022-06-29,3450.0
412919561,2022-06-29,8050.0
412921073,2022-06-14,720.0
412921073,2022-07-14,1190.0
412921073,2022-08-13,1534.0
412921073,2022-09-12,1878.0
412921073,2022-10-12,2222.0
412921073,2022-11-11,2566.0
412921073,2022-12-11,2910.0
412922885,2022-06-14,1430.0
412922885,2022-06-21,2145.0
412922885,2022-07-06,3232.95
412922885,2022-07-21,3845.06
412922885,2022-08-05,4338.6900000000005
412922885,2022-08-20,4832.320000000001
412922885,2022-09-04,5325.95
412922885,2022-09-19,5819.58
412922885,2022-10-04,6313.21
412922885,2022-10-19,6806.84
412922885,2022-11-03,7300.47
412922885,2022-11-18,7794.1
412922885,2022-12-03,8287.800000000001
412925060,2022-06-14,3500.0
412925060,2022-07-14,5910.0
412925060,2022-08-13,7610.0
412925060,2022-09-12,9310.0
412925060,2022-10-12,11010.0
412925060,2022-11-11,12710.0
412925060,2022-12-11,14410.0
412925464,2022-06-15,4600.0
412925464,2022-06-30,6900.0
412925464,2022-07-15,9249.27
412925464,2022-07-30,10576.54
412925464,2022-08-14,11903.81
412925464,2022-08-29,13231.08
412925464,2022-09-13,14558.35
412925464,2022-09-28,15885.619999999999
412925464,2022-10-13,17212.89
412925464,2022-10-28,18540.16
412925464,2022-11-12,19867.43
412925464,2022-11-27,21194.7
412925464,2022-12-12,22522.0
412926592,2022-06-14,1820.0
412926592,2022-06-29,2730.0
412926592,2022-07-14,3433.69
412926592,2022-07-29,3962.78
412926592,2022-08-13,4491.870000000001
412926592,2022-08-28,5020.960000000001
412926592,2022-09-12,5550.05
412926592,2022-09-27,6079.14
412926592,2022-10-12,6608.2300000000005
412926592,2022-10-27,7137.320000000001
412926592,2022-11-11,7666.410000000001
412926592,2022-11-26,8195.5
412926592,2022-12-11,8724.6
412929201,2022-06-14,920.0
412929201,2022-06-29,1380.0
412929201,2022-07-14,1674.65
412929201,2022-07-29,1940.1000000000001
412929201,2022-08-13,2205.5499999999997
412929201,2022-08-28,2471.0
412929201,2022-09-12,2736.45
412929201,2022-09-27,3001.8999999999996
412929201,2022-10-12,3267.35
412929201,2022-10-27,3532.7999999999997
412929201,2022-11-11,3798.2499999999995
412929201,2022-11-26,4063.7
412929201,2022-12-11,4329.2
412930340,2022-06-14,2740.0
412930340,2022-06-29,4110.0
412930340,2022-07-14,6250.24
412930340,2022-07-29,8023.3
412930340,2022-08-13,9277.31
412930340,2022-08-28,10473.54
412930340,2022-09-12,11459.449999999999
412930340,2022-09-27,12413.69
412930340,2022-10-12,13336.57
412930340,2022-10-27,14228.78
412930340,2022-11-11,15090.070000000002
412930340,2022-11-26,15920.74
412930340,2022-12-11,16727.25
412930557,2022-06-29,11500.0
412934722,2022-07-14,2300.0
412935537,2022-07-26,2510.96
412935934,2022-06-14,6550.0
412935934,2022-06-29,9825.0
412935934,2022-07-14,13507.6
412935934,2022-07-29,17891.88
412935934,2022-08-13,20991.24
412935934,2022-08-28,23949.750000000004
412935934,2022-09-12,26383.72
412935934,2022-09-27,28740.64
412935934,2022-10-12,31020.260000000002
412935934,2022-10-27,33223.170000000006
412935934,2022-11-11,35350.229999999996
412935934,2022-11-26,37401.64
412935934,2022-12-11,39390.12
412936042,2022-07-05,23000.0
412936050,2022-06-24,720.0
412936050,2022-07-24,1190.0
412936050,2022-08-23,1570.12
412936050,2022-09-22,1939.92
412936050,2022-10-22,2299.4
412936050,2022-11-21,2648.56
412936050,2022-12-21,2992.56
412936535,2022-06-14,2850.0
412936535,2022-06-21,4275.0
412936535,2022-07-06,6324.66
412936535,2022-07-21,7311.02
412936535,2022-08-05,8297.38
412936535,2022-08-20,9283.74
412936535,2022-09-04,10270.099999999999
412936535,2022-09-19,11256.46
412936535,2022-10-04,12242.82
412936535,2022-10-19,13229.18
412936535,2022-11-03,14215.539999999999
412936535,2022-11-18,15201.9
412936535,2022-12-03,16188.3
412937286,2022-07-21,2363.29
412937821,2022-06-14,720.0
412937821,2022-07-14,1190.0
412937821,2022-08-13,1573.56
412937821,2022-09-12,1946.8
412937821,2022-10-12,2309.72
412937821,2022-11-11,2662.32
412937821,2022-12-11,3006.32
412938789,2022-06-14,720.0
412938789,2022-06-21,1080.0
412938789,2022-07-06,1384.3899999999999
412938789,2022-07-21,1631.6599999999999
412938789,2022-08-05,1878.9299999999998
412938789,2022-08-20,2126.2
412938789,2022-09-04,2373.47
412938789,2022-09-19,2620.74
412938789,2022-10-04,2868.0099999999998
412938789,2022-10-19,3115.2799999999997
412938789,2022-11-03,3362.55
412938789,2022-11-18,3609.82
412938789,2022-12-03,3857.12
412938970,2022-06-14,720.0
412938970,2022-07-14,1190.0
412938970,2022-08-13,1534.0
412938970,2022-09-12,1878.0
412938970,2022-10-12,2222.0
412938970,2022-11-11,2566.0
412938970,2022-12-11,2910.0
412939451,2022-07-08,11500.0
412939516,2022-06-29,14293.84
412941245,2022-06-14,920.0
412941245,2022-06-29,1380.0
412941245,2022-07-14,2093.55
412941245,2022-07-29,2685.9700000000003
412941245,2022-08-13,3104.74
412941245,2022-08-28,3504.8900000000003
412941245,2022-09-12,3833.9100000000003
412941245,2022-09-27,4151.95
412941245,2022-10-12,4459.85
412941245,2022-10-27,4757.62
412941245,2022-11-11,5045.26
412941245,2022-11-26,5322.67
412941245,2022-12-11,5592.150000000001
412941632,2022-07-29,2300.0
412949277,2022-06-14,2150.0
412949277,2022-07-14,3570.0
412949277,2022-08-13,4602.06
412949277,2022-09-12,5632.06
412949277,2022-10-12,6662.06
412949277,2022-11-11,7708.54
412949277,2022-12-11,8738.54
412950513,2022-06-14,4200.0
412950513,2022-06-29,6300.0
412950513,2022-07-14,7830.0
412950513,2022-07-29,9030.0
412950513,2022-08-13,10230.0
412950513,2022-08-28,11430.0
412950513,2022-09-12,12630.0
412950513,2022-09-27,13830.0
412950513,2022-10-12,15030.0
412950513,2022-10-27,16230.0
412950513,2022-11-11,17430.0
412950513,2022-11-26,18630.0
412950513,2022-12-11,19830.0
412951511,2022-06-22,2740.0
412951511,2022-07-07,4110.0
412951511,2022-07-22,4991.94
412951511,2022-08-06,5786.48
412951511,2022-08-21,6581.0199999999995
412951511,2022-09-05,7375.5599999999995
412951511,2022-09-20,8170.099999999999
412951511,2022-10-05,8964.64
412951511,2022-10-20,9759.179999999998
412951511,2022-11-04,10553.72
412951511,2022-11-19,11348.26
412951511,2022-12-04,12142.8
412951511,2022-12-19,12937.4
412952271,2022-06-16,1820.0
412952271,2022-07-01,2730.0
412952271,2022-07-16,3404.59
412952271,2022-07-31,3933.6800000000003
412952271,2022-08-15,4462.77
412952271,2022-08-30,4991.860000000001
412952271,2022-09-14,5520.95
412952271,2022-09-29,6050.04
412952271,2022-10-14,6579.13
412952271,2022-10-29,7108.22
412952271,2022-11-13,7637.31
412952271,2022-11-28,8166.400000000001
412952271,2022-12-13,8695.5
412955720,2022-06-29,3450.0
412956073,2022-06-14,5600.0
412956073,2022-07-14,9450.0
412956073,2022-08-13,12170.0
412956073,2022-09-12,14890.0
412956073,2022-10-12,17610.0
412956073,2022-11-11,20330.0
412956073,2022-12-11,23050.0
412961362,2022-06-14,2290.0
412961362,2022-06-29,3435.0
412961362,2022-07-14,4652.41
412961362,2022-07-29,5368.150000000001
412961362,2022-08-13,6030.87
412961362,2022-08-28,6693.589999999999
412961362,2022-09-12,7356.31
412961362,2022-09-27,8019.03
412961362,2022-10-12,8681.75
412961362,2022-10-27,9344.470000000001
412961362,2022-11-11,10007.19
412961362,2022-11-26,10669.910000000002
412961362,2022-12-11,11332.710000000001
412962670,2022-06-18,1380.0
412962670,2022-07-03,2070.0
412962670,2022-07-18,2643.3799999999997
412962670,2022-08-02,3041.56
412962670,2022-08-17,3439.74
412962670,2022-09-01,3837.92
412962670,2022-09-16,4236.1
412962670,2022-10-01,4634.28
412962670,2022-10-16,5032.46
412962670,2022-10-31,5430.64
412962670,2022-11-15,5828.82
412962670,2022-11-30,6227.0
412962670,2022-12-15,6625.2
412963057,2022-07-06,920.0
412963057,2022-07-21,1380.0
412963057,2022-08-05,1820.65
412963057,2022-08-20,2086.1
412963057,2022-09-04,2351.5499999999997
412963057,2022-09-19,2617.0
412963057,2022-10-04,2882.45
412963057,2022-10-19,3147.8999999999996
412963057,2022-11-03,3413.35
412963057,2022-11-18,3678.7999999999997
412963057,2022-12-03,3944.2499999999995
412963057,2022-12-18,4209.7
412963057,2023-01-02,4475.2
412969435,2022-06-14,1070.0
412969435,2022-06-21,1605.0
412969435,2022-07-06,2420.46
412969435,2022-07-21,2879.2599999999998
412969435,2022-08-05,3249.2599999999998
412969435,2022-08-20,3619.2599999999998
412969435,2022-09-04,3989.2599999999998
412969435,2022-09-19,4359.26
412969435,2022-10-04,4729.26
412969435,2022-10-19,5099.26
412969435,2022-11-03,5469.26
412969435,2022-11-18,5839.26
412969435,2022-12-03,6209.26
412969531,2022-06-15,720.0
412969531,2022-06-22,1080.0
412969531,2022-07-07,1919.8999999999999
412969531,2022-07-22,2478.56
412969531,2022-08-06,2939.4300000000003
412969531,2022-08-21,3258.1000000000004
412969531,2022-09-05,3566.29
412969531,2022-09-20,3865.07
412969531,2022-10-05,4154.44
412969531,2022-10-20,4434.4
412969531,2022-11-04,4704.950000000001
412969531,2022-11-19,4965.92
412969531,2022-12-04,5217.66
412970143,2022-06-30,3450.0
412970983,2022-07-10,17250.0
412972086,2022-06-29,4600.0
412973063,2022-06-14,3220.0
412973063,2022-06-29,4830.0
412973063,2022-07-14,6525.59
412973063,2022-07-29,8012.13
412973063,2022-08-13,9192.07
412973063,2022-08-28,10344.140000000001
412973063,2022-09-12,11325.26
412973063,2022-09-27,12254.35
412973063,2022-10-12,13183.44
412973063,2022-10-27,14112.53
412973063,2022-11-11,15041.619999999999
412973063,2022-11-26,15970.71
412973063,2022-12-11,16899.81
412973894,2022-06-29,23000.0
412974132,2022-06-15,3220.0
412974132,2022-06-30,4830.0
412974132,2022-07-15,6525.59
412974132,2022-07-30,8012.13
412974132,2022-08-14,9192.07
412974132,2022-08-29,10351.580000000002
412974132,2022-09-13,11379.7
412974132,2022-09-28,12392.400000000001
412974132,2022-10-13,13470.01
412974132,2022-10-28,14511.390000000001
412974132,2022-11-12,15517.08
412974132,2022-11-27,16487.0
412974132,2022-12-12,17430.03
412975025,2022-06-29,3924.66
412975857,2022-06-30,8050.0
412975900,2022-06-19,3570.0
412975900,2022-06-26,5355.0
412975900,2022-07-11,8013.47
412975900,2022-07-26,9987.28
412975900,2022-08-10,11720.529999999999
412975900,2022-08-25,13102.19
412975900,2022-09-09,14439.45
412975900,2022-09-24,15673.08
412975900,2022-10-09,16906.71
412975900,2022-10-24,18140.34
412975900,2022-11-08,19373.97
412975900,2022-11-23,20607.600000000002
412975900,2022-12-08,21841.3
412976172,2022-06-29,9200.0
412976384,2022-06-30,720.0
412976384,2022-07-30,1190.0
412976384,2022-08-29,1534.0
412976384,2022-09-28,1878.0
412976384,2022-10-28,2222.0
412976384,2022-11-27,2566.0
412976384,2022-12-27,2910.0
412977758,2022-06-16,4600.0
412977758,2022-07-01,6900.0
412977758,2022-07-16,10459.12
412977758,2022-07-31,13409.630000000001
412977758,2022-08-15,15498.669999999998
412977758,2022-08-30,17492.38
412977758,2022-09-14,19134.97
412977758,2022-09-29,20725.17
412977758,2022-10-14,22263.28
412977758,2022-10-29,23749.600000000002
412977758,2022-11-13,25184.2
412977758,2022-11-28,26567.760000000002
412977758,2022-12-13,27914.96
412982169,2022-06-14,4600.0
412982169,2022-06-29,6900.0
412982169,2022-07-14,9322.27
412982169,2022-07-29,11478.2
412982169,2022-08-13,13167.4
412982169,2022-08-28,14820.31
412982169,2022-09-12,16286.94
412982169,2022-09-27,17685.88
412982169,2022-10-12,19013.15
412982169,2022-10-27,20340.420000000002
412982169,2022-11-11,21667.690000000002
412982169,2022-11-26,22994.960000000003
412982169,2022-12-11,24322.260000000002
412982699,2022-06-14,920.0
412982699,2022-06-29,1380.0
412982699,2022-07-14,1689.25
412982699,2022-07-29,1954.7
412982699,2022-08-13,2220.15
412982699,2022-08-28,2485.6000000000004
412982699,2022-09-12,2751.05
412982699,2022-09-27,3016.5
412982699,2022-10-12,3281.9500000000003
412982699,2022-10-27,3547.4
412982699,2022-11-11,3812.85
412982699,2022-11-26,4078.3
412982699,2022-12-11,4343.8
412983703,2022-06-19,2140.0
412983703,2022-06-26,3210.0
412983703,2022-07-11,5706.14
412983703,2022-07-26,7372.540000000001
412983703,2022-08-10,8743.060000000001
412983703,2022-08-25,9695.62
412983703,2022-09-09,10618.34
412983703,2022-09-24,11512.26
412983703,2022-10-09,12376.79
412983703,2022-10-24,13212.23
412983703,2022-11-08,14019.17
412983703,2022-11-23,14797.47
412983703,2022-12-08,15548.57
412991929,2022-06-14,2140.0
412991929,2022-06-21,3210.0
412991929,2022-07-06,4804.6900000000005
412991929,2022-07-21,5988.6900000000005
412991929,2022-08-05,7028.39
412991929,2022-08-20,7857.1900000000005
412991929,2022-09-04,8674.89
412991929,2022-09-19,9423.77
412991929,2022-10-04,10163.77
412991929,2022-10-19,10903.77
412991929,2022-11-03,11643.77
412991929,2022-11-18,12383.77
412991929,2022-12-03,13123.77
412993743,2022-06-29,12650.0
412994360,2022-06-14,3500.0
412994360,2022-07-14,5910.0
412994360,2022-08-13,7610.0
412994360,2022-09-12,9310.0
412994360,2022-10-12,11018.5
412994360,2022-11-11,12718.5
412994360,2022-12-11,14418.5
412998341,2022-06-14,1790.0
412998341,2022-06-21,2685.0
412998341,2022-07-06,4204.33
412998341,2022-07-21,5266.96
412998341,2022-08-05,6157.419999999999
412998341,2022-08-20,6824.07
412998341,2022-09-04,7441.34
412998341,2022-09-19,8058.61
412998341,2022-10-04,8675.88
412998341,2022-10-19,9293.15
412998341,2022-11-03,9910.42
412998341,2022-11-18,10527.69
412998341,2022-12-03,11144.99
412998817,2022-06-29,4600.0
412998840,2022-06-29,8050.0
413005755,2022-06-29,4600.0
413005766,2022-06-14,1430.0
413005766,2022-06-21,2145.0
413005766,2022-07-06,2790.67
413005766,2022-07-21,3284.3
413005766,2022-08-05,3777.93
413005766,2022-08-20,4271.56
413005766,2022-09-04,4765.19
413005766,2022-09-19,5258.82
413005766,2022-10-04,5752.45
413005766,2022-10-19,6246.08
413005766,2022-11-03,6739.71
413005766,2022-11-18,7233.34
413005766,2022-12-03,7727.04
413009412,2022-06-14,1820.0
413009412,2022-06-29,2730.0
413009412,2022-07-14,4156.95
413009412,2022-07-29,5340.16
413009412,2022-08-13,6175.660000000001
413009412,2022-08-28,6973.13
413009412,2022-09-12,7630.01
413009412,2022-09-27,8265.64
413009412,2022-10-12,8880.89
413009412,2022-10-27,9475.34
413009412,2022-11-11,10049.550000000001
413009412,2022-11-26,10603.42
413009412,2022-12-11,11140.449999999999
413011092,2022-07-13,11500.0
413011703,2022-06-29,3450.0
413014756,2022-06-14,3220.0
413014756,2022-06-29,4830.0
413014756,2022-07-14,6525.59
413014756,2022-07-29,8012.13
413014756,2022-08-13,8941.220000000001
413014756,2022-08-28,9870.310000000001
413014756,2022-09-12,10799.400000000001
413014756,2022-09-27,11728.490000000002
413014756,2022-10-12,12657.580000000002
413014756,2022-10-27,13586.670000000002
413014756,2022-11-11,14515.76
413014756,2022-11-26,15444.85
413014756,2022-12-11,16373.95
413014841,2022-06-14,720.0
413014841,2022-07-14,1190.0
413014841,2022-08-13,1534.0
413014841,2022-09-12,1878.0
413014841,2022-10-12,2224.76
413014841,2022-11-11,2568.76
413014841,2022-12-11,2912.76
413016378,2022-07-17,3450.0
413016618,2022-07-14,11500.0
413017306,2022-06-14,1380.0
413017306,2022-06-29,2070.0
413017306,2022-07-14,2915.68
413017306,2022-07-29,3620.3100000000004
413017306,2022-08-13,4147.1900000000005
413017306,2022-08-28,4646.2300000000005
413017306,2022-09-12,5058.35
413017306,2022-09-27,5456.53
413017306,2022-10-12,5854.71
413017306,2022-10-27,6252.89
413017306,2022-11-11,6651.07
413017306,2022-11-26,7049.25
413017306,2022-12-11,7447.45
413018812,2022-06-29,1150.0
413019341,2022-06-21,6430.0
413019341,2022-06-28,9645.0
413019341,2022-07-13,14431.05
413019341,2022-07-28,17984.489999999998
413019341,2022-08-12,21113.21
413019341,2022-08-27,23600.61
413019341,2022-09-11,26054.7
413019341,2022-09-26,28482.56
413019341,2022-10-11,30725.67
413019341,2022-10-26,32946.57000000001
